9_3,Cingulum_right,OL,0.5109321797974173
9_3,Cingulum_right,OR_pct_vs,0.46652803863697345
9_3,Cingulum_right,OR_pct_gt,0.4468167119943465
9_3,Cingulum_right,f1,0.5219588497172422
9_3,Cingulum_right,endpoints_OL,2648
9_3,Cingulum_right,endpoints_OR,4288
9_3,BPS_left,VS,14285
9_3,BPS_left,TP,23531
9_3,BPS_left,FP,27560
9_3,BPS_left,FN,27108
9_3,BPS_left,OL,0.4646813720650092
9_3,BPS_left,OR_pct_vs,0.5394296451429802
9_3,BPS_left,OR_pct_gt,0.5442445545923102
9_3,BPS_left,f1,0.46261673056128966
9_3,BPS_left,endpoints_OL,1189
9_3,BPS_left,endpoints_OR,4275
9_3,BPS_right,VS,21265
9_3,BPS_right,TP,37985
9_3,BPS_right,FP,33226
9_3,BPS_right,FN,30133
9_3,BPS_right,OL,0.5576352799553715
9_3,BPS_right,OR_pct_vs,0.46658521857578183
9_3,BPS_right,OR_pct_gt,0.4877712205290819
9_3,BPS_right,f1,0.5452561921782256
9_3,BPS_right,endpoints_OL,1861
9_3,BPS_right,endpoints_OR,5871
9_3,ICP_left,VS,4655
9_3,ICP_left,TP,5838
9_3,ICP_left,FP,9241
9_3,ICP_left,FN,2708
9_3,ICP_left,OL,0.6831266089398549
9_3,ICP_left,OR_pct_vs,0.6128390476822071
9_3,ICP_left,OR_pct_gt,1.0813245963023637
9_3,ICP_left,f1,0.4942222222222221
9_3,ICP_left,endpoints_OL,545
9_3,ICP_left,endpoints_OR,1662
9_3,ICP_right,VS,685
9_3,ICP_right,TP,1842
9_3,ICP_right,FP,1757
9_3,ICP_right,FN,4675
9_3,ICP_right,OL,0.28264538898266073
9_3,ICP_right,OR_pct_vs,0.4881911642122812
9_3,ICP_right,OR_pct_gt,0.2696025778732546
9_3,ICP_right,f1,0.3641755634638197
9_3,ICP_right,endpoints_OL,145
9_3,ICP_right,endpoints_OR,270
9_3,ILF_left,VS,15132
9_3,ILF_left,TP,17048
9_3,ILF_left,FP,21319
9_3,ILF_left,FN,4130
9_3,ILF_left,OL,0.8049863065445273
9_3,ILF_left,OR_pct_vs,0.5556598118174473
9_3,ILF_left,OR_pct_gt,1.0066578524884313
9_3,ILF_left,f1,0.572608951213368
9_3,ILF_left,endpoints_OL,1592
9_3,ILF_left,endpoints_OR,4905
9_3,ILF_right,VS,14409
9_3,ILF_right,TP,15733
9_3,ILF_right,FP,26688
9_3,ILF_right,FN,5385
9_3,ILF_right,OL,0.7450042617672128
9_3,ILF_right,OR_pct_vs,0.6291223686381745
9_3,ILF_right,OR_pct_gt,1.2637560375035515
9_3,ILF_right,f1,0.4952234060970428
9_3,ILF_right,endpoints_OL,1382
9_3,ILF_right,endpoints_OR,4917
9_3,OR_left,VS,3649
9_3,OR_left,TP,5805
9_3,OR_left,FP,7172
9_3,OR_left,FN,5867
9_3,OR_left,OL,0.4973440712816998
9_3,OR_left,OR_pct_vs,0.5526701086537721
9_3,OR_left,OR_pct_gt,0.6144619602467444
9_3,OR_left,f1,0.47101302284068314
9_3,OR_left,endpoints_OL,240
9_3,OR_left,endpoints_OR,1458
9_3,OR_right,VS,5381
9_3,OR_right,TP,9088
9_3,OR_right,FP,9946
9_3,OR_right,FN,7196
9_3,OR_right,OL,0.5580938344387129
9_3,OR_right,OR_pct_vs,0.5225386151098035
9_3,OR_right,OR_pct_gt,0.6107835912552199
9_3,OR_right,f1,0.5146384279970554
9_3,OR_right,endpoints_OL,516
9_3,OR_right,endpoints_OR,2025
9_3,SCP_left,VS,1859
9_3,SCP_left,TP,3025
9_3,SCP_left,FP,3050
9_3,SCP_left,FN,1053
9_3,SCP_left,OL,0.7417851888180481
9_3,SCP_left,OR_pct_vs,0.5020576131687243
9_3,SCP_left,OR_pct_gt,0.7479156449239823
9_3,SCP_left,f1,0.5958829902491873
9_3,SCP_left,endpoints_OL,204
9_3,SCP_left,endpoints_OR,686
9_3,SCP_right,VS,539
9_3,SCP_right,TP,1605
9_3,SCP_right,FP,1454
9_3,SCP_right,FN,2333
9_3,SCP_right,OL,0.4075672930421534
9_3,SCP_right,OR_pct_vs,0.4753187316116378
9_3,SCP_right,OR_pct_gt,0.3692229558151346
9_3,SCP_right,f1,0.45876804344719163
9_3,SCP_right,endpoints_OL,48
9_3,SCP_right,endpoints_OR,289
9_3,SLF_left,VS,14220
9_3,SLF_left,TP,15961
9_3,SLF_left,FP,25186
9_3,SLF_left,FN,9608
9_3,SLF_left,OL,0.6242324690054363
9_3,SLF_left,OR_pct_vs,0.6120980873453715
9_3,SLF_left,OR_pct_gt,0.9850209237748836
9_3,SLF_left,f1,0.478475927813418
9_3,SLF_left,endpoints_OL,1204
9_3,SLF_left,endpoints_OR,5009
9_3,SLF_right,VS,13319
9_3,SLF_right,TP,16293
9_3,SLF_right,FP,27247
9_3,SLF_right,FN,8659
9_3,SLF_right,OL,0.6529737095222827
9_3,SLF_right,OR_pct_vs,0.6257923748277446
9_3,SLF_right,OR_pct_gt,1.09197659506252
9_3,SLF_right,f1,0.47576359282835956
9_3,SLF_right,endpoints_OL,1009
9_3,SLF_right,endpoints_OR,5412
9_3,UF_left,VS,5894
9_3,UF_left,TP,6983
9_3,UF_left,FP,7057
9_3,UF_left,FN,5433
9_3,UF_left,OL,0.5624194587628866
9_3,UF_left,OR_pct_vs,0.5026353276353276
9_3,UF_left,OR_pct_gt,0.5683795103092784
9_3,UF_left,f1,0.5278953734502569
9_3,UF_left,endpoints_OL,1042
9_3,UF_left,endpoints_OR,1614
9_3,UF_right,VS,6117
9_3,UF_right,TP,8540
9_3,UF_right,FP,8680
9_3,UF_right,FN,4214
9_3,UF_right,OL,0.6695938529088913
9_3,UF_right,OR_pct_vs,0.5040650406504065
9_3,UF_right,OR_pct_gt,0.6805708013172338
9_3,UF_right,f1,0.5698271835590846
9_3,UF_right,endpoints_OL,760
9_3,UF_right,endpoints_OR,2163
9_0,CA,VS,10
9_0,CA,TP,184
9_0,CA,FP,181
9_0,CA,FN,1295
9_0,CA,OL,0.12440838404327248
9_0,CA,OR_pct_vs,0.4958904109589041
9_0,CA,OR_pct_gt,0.12237998647734956
9_0,CA,f1,0.19956616052060738
9_0,CA,endpoints_OL,0
9_0,CA,endpoints_OR,12
9_0,CC,VS,114524
9_0,CC,TP,140641
9_0,CC,FP,138745
9_0,CC,FN,64294
9_0,CC,OL,0.6862712567399419
9_0,CC,OR_pct_vs,0.49660684501012936
9_0,CC,OR_pct_gt,0.6770195427818576
9_0,CC,f1,0.5807759729600823
9_0,CC,endpoints_OL,16119
9_0,CC,endpoints_OR,37592
9_0,CP,VS,5
9_0,CP,TP,173
9_0,CP,FP,212
9_0,CP,FN,1435
9_0,CP,OL,0.10758706467661691
9_0,CP,OR_pct_vs,0.5506493506493506
9_0,CP,OR_pct_gt,0.1318407960199005
9_0,CP,f1,0.173607626693427
9_0,CP,endpoints_OL,2
9_0,CP,endpoints_OR,7
9_0,MCP,VS,18189
9_0,MCP,TP,26926
9_0,MCP,FP,21042
9_0,MCP,FN,8307
9_0,MCP,OL,0.7642267192688672
9_0,MCP,OR_pct_vs,0.4386674449633089
9_0,MCP,OR_pct_gt,0.5972241932279397
9_0,MCP,f1,0.6472518359154337
9_0,MCP,endpoints_OL,3607
9_0,MCP,endpoints_OR,5113
9_0,Fornix,VS,2595
9_0,Fornix,TP,4854
9_0,Fornix,FP,3180
9_0,Fornix,FN,5815
9_0,Fornix,OL,0.4549629768488143
9_0,Fornix,OR_pct_vs,0.39581777445855115
9_0,Fornix,OR_pct_gt,0.2980597994188771
9_0,Fornix,f1,0.5190611131903973
9_0,Fornix,endpoints_OL,698
9_0,Fornix,endpoints_OR,543
9_0,Cingulum_left,VS,9680
9_0,Cingulum_left,TP,17975
9_0,Cingulum_left,FP,15131
9_0,Cingulum_left,FN,24298
9_0,Cingulum_left,OL,0.4252123104582121
9_0,Cingulum_left,OR_pct_vs,0.457047060955718
9_0,Cingulum_left,OR_pct_gt,0.3579353251484399
9_0,Cingulum_left,f1,0.47692328101991266
9_0,Cingulum_left,endpoints_OL,2470
9_0,Cingulum_left,endpoints_OR,3533
9_0,Cingulum_right,VS,11123
9_0,Cingulum_right,TP,22319
9_0,Cingulum_right,FP,18411
9_0,Cingulum_right,FN,24378
9_0,Cingulum_right,OL,0.4779536158639741
9_0,Cingulum_right,OR_pct_vs,0.45202553400441936
9_0,Cingulum_right,OR_pct_gt,0.39426515621988567
9_0,Cingulum_right,f1,0.5105745364704267
9_0,Cingulum_right,endpoints_OL,3048
9_0,Cingulum_right,endpoints_OR,4146
9_0,BPS_left,VS,16907
9_0,BPS_left,TP,24143
9_0,BPS_left,FP,27293
9_0,BPS_left,FN,26496
9_0,BPS_left,OL,0.47676691877801697
9_0,BPS_left,OR_pct_vs,0.5306205770277627
9_0,BPS_left,OR_pct_gt,0.5389719386243804
9_0,BPS_left,f1,0.4730443301494
9_0,BPS_left,endpoints_OL,1797
9_0,BPS_left,endpoints_OR,5359
9_0,BPS_right,VS,23072
9_0,BPS_right,TP,38215
9_0,BPS_right,FP,31646
9_0,BPS_right,FN,29903
9_0,BPS_right,OL,0.5610117736868375
9_0,BPS_right,OR_pct_vs,0.45298521349536935
9_0,BPS_right,OR_pct_gt,0.4645761766346634
9_0,BPS_right,f1,0.5539248726255445
9_0,BPS_right,endpoints_OL,2715
9_0,BPS_right,endpoints_OR,7086
9_0,ICP_left,VS,4794
9_0,ICP_left,TP,5743
9_0,ICP_left,FP,8074
9_0,ICP_left,FN,2803
9_0,ICP_left,OL,0.6720102972150713
9_0,ICP_left,OR_pct_vs,0.5843526091047261
9_0,ICP_left,OR_pct_gt,0.9447694827989703
9_0,ICP_left,f1,0.5136162411125519
9_0,ICP_left,endpoints_OL,881
9_0,ICP_left,endpoints_OR,1777
9_0,ICP_right,VS,807
9_0,ICP_right,TP,1972
9_0,ICP_right,FP,2156
9_0,ICP_right,FN,4545
9_0,ICP_right,OL,0.3025932177382231
9_0,ICP_right,OR_pct_vs,0.5222868217054264
9_0,ICP_right,OR_pct_gt,0.3308270676691729
9_0,ICP_right,f1,0.3705025833724753
9_0,ICP_right,endpoints_OL,204
9_0,ICP_right,endpoints_OR,323
9_0,ILF_left,VS,16326
9_0,ILF_left,TP,17203
9_0,ILF_left,FP,22443
9_0,ILF_left,FN,3975
9_0,ILF_left,OL,0.8123052224006044
9_0,ILF_left,OR_pct_vs,0.566084850930737
9_0,ILF_left,OR_pct_gt,1.0597317971479838
9_0,ILF_left,f1,0.5656648691306064
9_0,ILF_left,endpoints_OL,2641
9_0,ILF_left,endpoints_OR,5757
9_0,ILF_right,VS,14123
9_0,ILF_right,TP,15848
9_0,ILF_right,FP,26182
9_0,ILF_right,FN,5270
9_0,ILF_right,OL,0.750449853205796
9_0,ILF_right,OR_pct_vs,0.6229359980965977
9_0,ILF_right,OR_pct_gt,1.2397954351737854
9_0,ILF_right,f1,0.5019319693418636
9_0,ILF_right,endpoints_OL,2169
9_0,ILF_right,endpoints_OR,5573
9_0,OR_left,VS,4477
9_0,OR_left,TP,6081
9_0,OR_left,FP,7567
9_0,OR_left,FN,5591
9_0,OR_left,OL,0.5209904043865662
9_0,OR_left,OR_pct_vs,0.5544402110199297
9_0,OR_left,OR_pct_gt,0.6483036326250857
9_0,OR_left,f1,0.48033175355450236
9_0,OR_left,endpoints_OL,364
9_0,OR_left,endpoints_OR,1918
9_0,OR_right,VS,5684
9_0,OR_right,TP,9094
9_0,OR_right,FP,9948
9_0,OR_right,FN,7190
9_0,OR_right,OL,0.5584622942765906
9_0,OR_right,OR_pct_vs,0.5224241151139586
9_0,OR_right,OR_pct_gt,0.6109064112011791
9_0,OR_right,f1,0.5148615750438771
9_0,OR_right,endpoints_OL,817
9_0,OR_right,endpoints_OR,2363
9_0,SCP_left,VS,1918
9_0,SCP_left,TP,3049
9_0,SCP_left,FP,3075
9_0,SCP_left,FN,1029
9_0,SCP_left,OL,0.7476704266797449
9_0,SCP_left,OR_pct_vs,0.5021227955584585
9_0,SCP_left,OR_pct_gt,0.7540461010299166
9_0,SCP_left,f1,0.5977259360909625
9_0,SCP_left,endpoints_OL,352
9_0,SCP_left,endpoints_OR,731
9_0,SCP_right,VS,589
9_0,SCP_right,TP,1692
9_0,SCP_right,FP,1673
9_0,SCP_right,FN,2246
9_0,SCP_right,OL,0.4296597257491112
9_0,SCP_right,OR_pct_vs,0.4971768202080238
9_0,SCP_right,OR_pct_gt,0.42483494159471813
9_0,SCP_right,f1,0.4633712173079556
9_0,SCP_right,endpoints_OL,92
9_0,SCP_right,endpoints_OR,349
9_0,SLF_left,VS,12688
9_0,SLF_left,TP,15589
9_0,SLF_left,FP,24052
9_0,SLF_left,FN,9980
9_0,SLF_left,OL,0.6096836012358715
9_0,SLF_left,OR_pct_vs,0.6067455412325622
9_0,SLF_left,OR_pct_gt,0.9406703429934686
9_0,SLF_left,f1,0.4781168532433676
9_0,SLF_left,endpoints_OL,1619
9_0,SLF_left,endpoints_OR,5520
9_0,SLF_right,VS,12958
9_0,SLF_right,TP,16256
9_0,SLF_right,FP,26147
9_0,SLF_right,FN,8696
9_0,SLF_right,OL,0.6514908624559154
9_0,SLF_right,OR_pct_vs,0.6166308987571634
9_0,SLF_right,OR_pct_gt,1.047891952548894
9_0,SLF_right,f1,0.4826961621260486
9_0,SLF_right,endpoints_OL,1454
9_0,SLF_right,endpoints_OR,6254
9_0,UF_left,VS,5609
9_0,UF_left,TP,6899
9_0,UF_left,FP,6550
9_0,UF_left,FN,5517
9_0,UF_left,OL,0.5556539948453608
9_0,UF_left,OR_pct_vs,0.48702505762510223
9_0,UF_left,OR_pct_gt,0.5275451030927835
9_0,UF_left,f1,0.53346220761647
9_0,UF_left,endpoints_OL,1416
9_0,UF_left,endpoints_OR,1772
9_0,UF_right,VS,5483
9_0,UF_right,TP,8766
9_0,UF_right,FP,8358
9_0,UF_right,FN,3988
9_0,UF_right,OL,0.6873137839109299
9_0,UF_right,OR_pct_vs,0.4880868955851437
9_0,UF_right,OR_pct_gt,0.6553238199780461
9_0,UF_right,f1,0.5867862641408395
9_0,UF_right,endpoints_OL,1096
9_0,UF_right,endpoints_OR,2233
10_6,CA,VS,29
10_6,CA,TP,372
10_6,CA,FP,544
10_6,CA,FN,1107
10_6,CA,OL,0.2515212981744422
10_6,CA,OR_pct_vs,0.5938864628820961
10_6,CA,OR_pct_gt,0.367816091954023
10_6,CA,f1,0.3106471816283925
10_6,CA,endpoints_OL,14
10_6,CA,endpoints_OR,23
10_6,CC,VS,13931
10_6,CC,TP,116774
10_6,CC,FP,69857
10_6,CC,FN,88161
10_6,CC,OL,0.5698099397369898
10_6,CC,OR_pct_vs,0.37430544764803275
10_6,CC,OR_pct_gt,0.3408739356381292
10_6,CC,f1,0.5964460652865673
10_6,CC,endpoints_OL,2408
10_6,CC,endpoints_OR,8456
10_6,MCP,VS,2144
10_6,MCP,TP,19601
10_6,MCP,FP,13099
10_6,MCP,FN,15632
10_6,MCP,OL,0.5563250361876649
10_6,MCP,OR_pct_vs,0.4005810397553517
10_6,MCP,OR_pct_gt,0.3717821360656203
10_6,MCP,f1,0.5770685822795989
10_6,MCP,endpoints_OL,346
10_6,MCP,endpoints_OR,1810
10_6,Fornix,VS,489
10_6,Fornix,TP,5229
10_6,Fornix,FP,3766
10_6,Fornix,FN,5440
10_6,Fornix,OL,0.4901115381010404
10_6,Fornix,OR_pct_vs,0.41867704280155643
10_6,Fornix,OR_pct_gt,0.3529852844690224
10_6,Fornix,f1,0.5318348250610252
10_6,Fornix,endpoints_OL,81
10_6,Fornix,endpoints_OR,410
10_6,Cingulum_left,VS,2949
10_6,Cingulum_left,TP,22654
10_6,Cingulum_left,FP,17449
10_6,Cingulum_left,FN,19619
10_6,Cingulum_left,OL,0.535897617864831
10_6,Cingulum_left,OR_pct_vs,0.43510460564047576
10_6,Cingulum_left,OR_pct_gt,0.41276937998249474
10_6,Cingulum_left,f1,0.5500145673497137
10_6,Cingulum_left,endpoints_OL,717
10_6,Cingulum_left,endpoints_OR,2459
10_6,Cingulum_right,VS,2502
10_6,Cingulum_right,TP,20920
10_6,Cingulum_right,FP,13804
10_6,Cingulum_right,FN,25777
10_6,Cingulum_right,OL,0.4479945178491124
10_6,Cingulum_right,OR_pct_vs,0.39753484621587376
10_6,Cingulum_right,OR_pct_gt,0.2956078548943187
10_6,Cingulum_right,f1,0.5138723425160585
10_6,Cingulum_right,endpoints_OL,862
10_6,Cingulum_right,endpoints_OR,1906
10_6,BPS_left,VS,2146
10_6,BPS_left,TP,18553
10_6,BPS_left,FP,8154
10_6,BPS_left,FN,32086
10_6,BPS_left,OL,0.36637769308240686
10_6,BPS_left,OR_pct_vs,0.3053132137641817
10_6,BPS_left,OR_pct_gt,0.16102213708801516
10_6,BPS_left,f1,0.4797403873503478
10_6,BPS_left,endpoints_OL,577
10_6,BPS_left,endpoints_OR,628
10_6,BPS_right,VS,3060
10_6,BPS_right,TP,27023
10_6,BPS_right,FP,10943
10_6,BPS_right,FN,41095
10_6,BPS_right,OL,0.39670865263219707
10_6,BPS_right,OR_pct_vs,0.28823157562029184
10_6,BPS_right,OR_pct_gt,0.16064769958014036
10_6,BPS_right,f1,0.5094641981825724
10_6,BPS_right,endpoints_OL,822
10_6,BPS_right,endpoints_OR,962
10_6,ICP_left,VS,628
10_6,ICP_left,TP,4812
10_6,ICP_left,FP,3419
10_6,ICP_left,FN,3734
10_6,ICP_left,OL,0.5630704423121928
10_6,ICP_left,OR_pct_vs,0.4153808771716681
10_6,ICP_left,OR_pct_gt,0.40007020828457757
10_6,ICP_left,f1,0.5736424867377958
10_6,ICP_left,endpoints_OL,138
10_6,ICP_left,endpoints_OR,420
10_6,ICP_right,VS,392
10_6,ICP_right,TP,3664
10_6,ICP_right,FP,1633
10_6,ICP_right,FN,2853
10_6,ICP_right,OL,0.5622218812336965
10_6,ICP_right,OR_pct_vs,0.3082877100245422
10_6,ICP_right,OR_pct_gt,0.2505754181371797
10_6,ICP_right,f1,0.6202810225156594
10_6,ICP_right,endpoints_OL,107
10_6,ICP_right,endpoints_OR,233
10_6,ILF_left,VS,2431
10_6,ILF_left,TP,14313
10_6,ILF_left,FP,14012
10_6,ILF_left,FN,6865
10_6,ILF_left,OL,0.6758428557937483
10_6,ILF_left,OR_pct_vs,0.4946866725507502
10_6,ILF_left,OR_pct_gt,0.6616299933893663
10_6,ILF_left,f1,0.5782679837585601
10_6,ILF_left,endpoints_OL,458
10_6,ILF_left,endpoints_OR,1828
10_6,ILF_right,VS,2019
10_6,ILF_right,TP,12029
10_6,ILF_right,FP,13087
10_6,ILF_right,FN,9089
10_6,ILF_right,OL,0.5696088644758026
10_6,ILF_right,OR_pct_vs,0.5210622710622711
10_6,ILF_right,OR_pct_gt,0.6197083057107681
10_6,ILF_right,f1,0.5203529869792792
10_6,ILF_right,endpoints_OL,377
10_6,ILF_right,endpoints_OR,1559
10_6,OR_left,VS,403
10_6,OR_left,TP,3706
10_6,OR_left,FP,2841
10_6,OR_left,FN,7966
10_6,OR_left,OL,0.31751199451679235
10_6,OR_left,OR_pct_vs,0.4339392087979227
10_6,OR_left,OR_pct_gt,0.24340301576422207
10_6,OR_left,f1,0.40682803666502004
10_6,OR_left,endpoints_OL,49
10_6,OR_left,endpoints_OR,319
10_6,OR_right,VS,224
10_6,OR_right,TP,3104
10_6,OR_right,FP,2849
10_6,OR_right,FN,13180
10_6,OR_right,OL,0.1906165561287153
10_6,OR_right,OR_pct_vs,0.4785822274483454
10_6,OR_right,OR_pct_gt,0.17495701301891428
10_6,OR_right,f1,0.2791743490578765
10_6,OR_right,endpoints_OL,21
10_6,OR_right,endpoints_OR,240
10_6,SCP_left,VS,524
10_6,SCP_left,TP,2882
10_6,SCP_left,FP,2865
10_6,SCP_left,FN,1196
10_6,SCP_left,OL,0.706718979892104
10_6,SCP_left,OR_pct_vs,0.49852096746128416
10_6,SCP_left,OR_pct_gt,0.7025502697400686
10_6,SCP_left,f1,0.5866666666666667
10_6,SCP_left,endpoints_OL,61
10_6,SCP_left,endpoints_OR,385
10_6,SCP_right,VS,301
10_6,SCP_right,TP,2190
10_6,SCP_right,FP,1538
10_6,SCP_right,FN,1748
10_6,SCP_right,OL,0.5561198577958355
10_6,SCP_right,OR_pct_vs,0.4125536480686695
10_6,SCP_right,OR_pct_gt,0.3905535804977146
10_6,SCP_right,f1,0.5713540307852857
10_6,SCP_right,endpoints_OL,68
10_6,SCP_right,endpoints_OR,234
10_6,SLF_left,VS,2453
10_6,SLF_left,TP,14385
10_6,SLF_left,FP,17400
10_6,SLF_left,FN,11184
10_6,SLF_left,OL,0.5625953302827643
10_6,SLF_left,OR_pct_vs,0.5474280320906088
10_6,SLF_left,OR_pct_gt,0.6805115569635105
10_6,SLF_left,f1,0.5016215085259965
10_6,SLF_left,endpoints_OL,421
10_6,SLF_left,endpoints_OR,2049
10_6,SLF_right,VS,2437
10_6,SLF_right,TP,13321
10_6,SLF_right,FP,17227
10_6,SLF_right,FN,11631
10_6,SLF_right,OL,0.5338650208400129
10_6,SLF_right,OR_pct_vs,0.5639321723189734
10_6,SLF_right,OR_pct_gt,0.6904055787111254
10_6,SLF_right,f1,0.48003603603603606
10_6,SLF_right,endpoints_OL,394
10_6,SLF_right,endpoints_OR,1975
10_6,UF_left,VS,1228
10_6,UF_left,TP,7499
10_6,UF_left,FP,7302
10_6,UF_left,FN,4917
10_6,UF_left,OL,0.6039787371134021
10_6,UF_left,OR_pct_vs,0.49334504425376663
10_6,UF_left,OR_pct_gt,0.5881121134020618
10_6,UF_left,f1,0.5510526509167065
10_6,UF_left,endpoints_OL,189
10_6,UF_left,endpoints_OR,973
10_6,UF_right,VS,1362
10_6,UF_right,TP,8028
10_6,UF_right,FP,8030
10_6,UF_right,FN,4726
10_6,UF_right,OL,0.6294495844440959
10_6,UF_right,OR_pct_vs,0.5000622742558226
10_6,UF_right,OR_pct_gt,0.6296063979927866
10_6,UF_right,f1,0.5572678050812162
10_6,UF_right,endpoints_OL,174
10_6,UF_right,endpoints_OR,1076
10_10,CA,VS,16
10_10,CA,TP,313
10_10,CA,FP,573
10_10,CA,FN,1166
10_10,CA,OL,0.2116294793779581
10_10,CA,OR_pct_vs,0.6467268623024831
10_10,CA,OR_pct_gt,0.38742393509127787
10_10,CA,f1,0.2646934460887949
10_10,CA,endpoints_OL,12
10_10,CA,endpoints_OR,15
10_10,CC,VS,13992
10_10,CC,TP,116485
10_10,CC,FP,69234
10_10,CC,FN,88450
10_10,CC,OL,0.5683997365018176
10_10,CC,OR_pct_vs,0.3727889984331167
10_10,CC,OR_pct_gt,0.3378339473491595
10_10,CC,f1,0.5963589263133106
10_10,CC,endpoints_OL,2505
10_10,CC,endpoints_OR,8403
10_10,CP,VS,2
10_10,CP,TP,43
10_10,CP,FP,72
10_10,CP,FN,1565
10_10,CP,OL,0.026741293532338308
10_10,CP,OR_pct_vs,0.6260869565217392
10_10,CP,OR_pct_gt,0.04477611940298507
10_10,CP,f1,0.04991294254207777
10_10,CP,endpoints_OL,3
10_10,CP,endpoints_OR,1
10_10,MCP,VS,1993
10_10,MCP,TP,19265
10_10,MCP,FP,12945
10_10,MCP,FN,15968
10_10,MCP,OL,0.546788522124145
10_10,MCP,OR_pct_vs,0.40189382179447375
10_10,MCP,OR_pct_gt,0.367411233786507
10_10,MCP,f1,0.5712972435982978
10_10,MCP,endpoints_OL,327
10_10,MCP,endpoints_OR,1771
10_10,Fornix,VS,461
10_10,Fornix,TP,5263
10_10,Fornix,FP,3381
10_10,Fornix,FN,5406
10_10,Fornix,OL,0.49329834098790887
10_10,Fornix,OR_pct_vs,0.39113836186950485
10_10,Fornix,OR_pct_gt,0.3168994282500703
10_10,Fornix,f1,0.5450214881168125
10_10,Fornix,endpoints_OL,106
10_10,Fornix,endpoints_OR,353
10_10,Cingulum_left,VS,2881
10_10,Cingulum_left,TP,22285
10_10,Cingulum_left,FP,16966
10_10,Cingulum_left,FN,19988
10_10,Cingulum_left,OL,0.5271686419227403
10_10,Cingulum_left,OR_pct_vs,0.4322437644900767
10_10,Cingulum_left,OR_pct_gt,0.4013436472452866
10_10,Cingulum_left,f1,0.5467101712379177
10_10,Cingulum_left,endpoints_OL,713
10_10,Cingulum_left,endpoints_OR,2429
10_10,Cingulum_right,VS,2567
10_10,Cingulum_right,TP,21770
10_10,Cingulum_right,FP,13291
10_10,Cingulum_right,FN,24927
10_10,Cingulum_right,OL,0.46619697196822063
10_10,Cingulum_right,OR_pct_vs,0.3790821710732723
10_10,Cingulum_right,OR_pct_gt,0.28462213846713924
10_10,Cingulum_right,f1,0.532547273661293
10_10,Cingulum_right,endpoints_OL,916
10_10,Cingulum_right,endpoints_OR,1886
10_10,BPS_left,VS,2116
10_10,BPS_left,TP,18541
10_10,BPS_left,FP,8579
10_10,BPS_left,FN,32098
10_10,BPS_left,OL,0.36614072157823024
10_10,BPS_left,OR_pct_vs,0.31633480825958704
10_10,BPS_left,OR_pct_gt,0.16941487786093723
10_10,BPS_left,f1,0.476883704780154
10_10,BPS_left,endpoints_OL,591
10_10,BPS_left,endpoints_OR,607
10_10,BPS_right,VS,2890
10_10,BPS_right,TP,25882
10_10,BPS_right,FP,10015
10_10,BPS_right,FN,42236
10_10,BPS_right,OL,0.3799583076426202
